sample-000003.wav,so now i fear nothing because it was those omens that brought you to me,1,0,nan,nan,nan,6648.0
sample-000080.wav,why do you want to find that sort of person the arab asked,1,0,nan,nan,nan,6696.0
sample-000103.wav,the level ground was blackened as far as one could see and it was still giving off smoke,2,0,nan,nan,nan,6024.0
sample-000396.wav,they were both silent for a time observing the plaza and the townspeople,2,0,nan,nan,nan,6456.0
sample-000700.wav,the streamer of gas came out towards us,7,0,nan,nan,nan,6384.0
sample-000796.wav,well then why do we need all these books the boy asked,2,0,nan,nan,nan,6744.0
sample-000946.wav,maybe that's why they always stay close to me,6,0,nan,nan,nan,6840.0
sample-000950.wav,the old man leafed through the book and fell to reading a page he came to,3,0,nan,nan,nan,6168.0
sample-001018.wav,it was only when i got this close to it that the strangeness of it was at all evident to me,3,0,nan,nan,nan,6096.0
sample-001456.wav,his life and his path had always provided him with enough omens,3,0,nan,nan,nan,6648.0
sample-001570.wav,it was dropping off in flakes and raining down on the sand,4,0,nan,nan,nan,6144.0
sample-001687.wav,i have already described the appearance of that colossal bulk which was embedded in the ground,2,0,fifties,female,us,6504.0
sample-001870.wav,the thief wasn't there and the owner brought him a cup of tea,2,0,nan,nan,nan,6552.0
sample-001950.wav,when he saw henderson in his garden he called over the fence and made himself understood,5,0,nan,nan,nan,6984.0
sample-001973.wav,just a memory right now it signified shade water and a refuge from the war,3,0,nan,female,canada,6048.0
sample-002024.wav,the problem is that they don't even realize that they're walking a new road every day,2,0,nan,nan,nan,6936.0
sample-002029.wav,the turf and gravel around it seemed charred as if by a sudden explosion,2,1,nan,nan,nan,6120.0
sample-002051.wav,even then he hardly understood what this meant,3,0,nan,nan,nan,6072.0
sample-002354.wav,the years of research the magic symbols the strange words and the laboratory equipment,3,0,fourties,male,us,6720.0
sample-002464.wav,you should see the other guy specifically how good at fighting he is,5,0,nan,nan,nan,6504.0
sample-002468.wav,we don't know when the war will end so we can't continue our journey he said,2,0,nan,nan,nan,6336.0
sample-002562.wav,none of this ha d made an impression on the boy,2,0,nan,nan,nan,6504.0
sample-002622.wav,the experience in the coffin was literally immersive,1,0,sixties,male,african,6744.0
sample-002646.wav,i'm not going very far the alchemist answered looking straight into the eyes of the horsemen,2,0,nan,nan,nan,6936.0
sample-002699.wav,it was no more exciting than an overturned carriage or a tree blown across the road,2,0,nan,nan,nan,6024.0
sample-003238.wav,everything in life is an omen said the englishman now closing the journal he was reading,3,0,nan,nan,nan,6264.0
sample-003551.wav,using script blockers is generally a good idea but it requires the user to learn a bit,1,0,nan,nan,nan,6984.0
sample-003783.wav,the strange horseman drew an enormous curved sword from a scabbard mounted on his saddle,1,0,thirties,male,england,6336.0
sample-003816.wav,i can clean up those glasses in the window if you want said the boy,1,0,sixties,female,canada,6624.0
sample-004021.wav,then he dropped his spade picked up his jacket and came out into the road,12,1,nan,nan,nan,6000.0
sample-004283.wav,the alchemist removed the pan from the fire and set it aside to cool,3,2,nan,nan,nan,6024.0
sample-004389.wav,but finally the merchant appeared and asked the boy to shear four sheep,1,0,thirties,female,us,6816.0
sample-004431.wav,the genies were the spirits of good and evil,3,0,nan,nan,nan,6384.0
sample-004505.wav,i'm looking for a treasure said the boy and he immediately regretted having said it,2,1,nan,nan,nan,6072.0
sample-004527.wav,since the miner had sacrificed everything to his destiny the old man decided to become involved,3,0,nan,nan,nan,6936.0
sample-004562.wav,i wish you every possible happiness and joy,1,0,sixties,male,us,6096.0
sample-004664.wav,that night there was another jetting out of gas from the distant planet,2,0,nan,nan,nan,6384.0
sample-004794.wav,ask the owner of that stall how much the sword costs he said to his friend,2,0,nan,nan,nan,6216.0
sample-004857.wav,its important to keep an open mind and she has urged me to do the same,3,0,twenties,male,us,6024.0
sample-005012.wav,then one day the boy returned the books to the englishman,3,0,nan,nan,nan,6600.0
sample-005130.wav,i hate to think that i will have to leave but i guess thats not really up to me,1,0,thirties,male,australia,6744.0
