cv-valid-train/sample-050465.mp3,what's the matter with him,1,0,nan,nan,nan,2064.0
cv-valid-train/sample-051670.mp3,can i help you,1,0,thirties,female,us,1344.0
cv-valid-train/sample-052109.mp3,take hold of the cover,2,0,nan,nan,nan,1704.0
cv-valid-train/sample-053322.mp3,have a good trip,1,0,thirties,male,england,1776.0
cv-valid-train/sample-054157.mp3,he'll be ready on time,1,0,nan,nan,nan,2016.0
cv-valid-train/sample-054456.mp3,where is the treasure he asked,2,0,teens,male,england,1824.0
cv-valid-train/sample-054602.mp3,i guess you're right,1,0,nan,nan,nan,2064.0
cv-valid-train/sample-055011.mp3,the city sealer's office,3,0,twenties,male,nan,1776.0
cv-valid-train/sample-055311.mp3,what's up homies,3,0,twenties,male,nan,1560.0
cv-valid-train/sample-055390.mp3,and so do you,2,0,nan,nan,nan,1944.0
cv-valid-train/sample-055723.mp3,just leave your card with the boy,1,0,nan,nan,nan,1944.0
cv-valid-train/sample-055783.mp3,good luck to you,1,0,thirties,female,england,1704.0
cv-valid-train/sample-056010.mp3,you have no car,1,0,nan,nan,nan,1704.0
cv-valid-train/sample-056276.mp3,we've got to find him,1,0,teens,male,us,1896.0
cv-valid-train/sample-056891.mp3,they're recognizing great britain,3,0,thirties,male,england,2064.0
cv-valid-train/sample-059496.mp3,the sun thought for a minute,2,0,thirties,male,us,1944.0
cv-valid-train/sample-059672.mp3,what happened to your wings,1,0,nan,nan,nan,2088.0
cv-valid-train/sample-059699.mp3,she gave me back the charger,1,0,thirties,female,us,1776.0
cv-valid-train/sample-060089.mp3,i'll get the tickets,2,0,thirties,male,england,1944.0
cv-valid-train/sample-060139.mp3,they'll take care of it,2,0,thirties,male,us,1296.0
cv-valid-train/sample-060625.mp3,who is it from,2,0,nan,nan,nan,1536.0
cv-valid-train/sample-061032.mp3,is that any good,1,0,nan,nan,nan,1464.0
cv-valid-train/sample-061449.mp3,the old man said nothing,4,0,nan,nan,nan,1824.0
cv-valid-train/sample-061655.mp3,will you excuse us a minute,1,0,twenties,male,us,2064.0
cv-valid-train/sample-061795.mp3,what's she saying now,1,0,nan,nan,nan,1944.0
cv-valid-train/sample-062637.mp3,are you all right,1,0,nan,nan,nan,1824.0
cv-valid-train/sample-062691.mp3,you don't deny that,1,0,thirties,male,england,1656.0
cv-valid-train/sample-062761.mp3,do it for the paper,1,0,nan,nan,nan,1824.0
cv-valid-train/sample-062901.mp3,listen to your heart,2,0,twenties,male,england,2064.0
cv-valid-train/sample-062946.mp3,what a wonderful weather,1,0,twenties,male,nan,1920.0
cv-valid-train/sample-064828.mp3,but they were not there,2,0,nan,nan,nan,1944.0
cv-valid-train/sample-065384.mp3,i'm going to them,5,0,fifties,female,australia,1320.0
cv-valid-train/sample-065844.mp3,can you imagine that,1,0,twenties,male,england,1896.0
cv-valid-train/sample-065897.mp3,noone knows what's behind this gate,1,0,nan,nan,nan,2016.0
cv-valid-train/sample-065970.mp3,you can't desert now,1,0,nan,nan,nan,1944.0
cv-valid-train/sample-066842.mp3,how much do you need,1,0,thirties,female,england,1680.0
cv-valid-train/sample-067331.mp3,you ain't gonna get me to stay here,1,0,teens,male,newzealand,1944.0
