cv-valid-train/sample-070236.mp3,we are part of that soul so we rarely recognize that it is working for us,3,0,fourties,male,england,6600.0
cv-valid-train/sample-070322.mp3,the christian bible has seen many changes throughout history,2,0,fifties,female,australia,6144.0
cv-valid-train/sample-070529.mp3,the thought was so dreadful to him that he forgot about the heat and went forward,2,1,nan,nan,nan,6624.0
cv-valid-train/sample-070642.mp3,the boy was strong and wanted to retaliate but he was in a foreign country,2,0,twenties,male,indian,6024.0
cv-valid-train/sample-070724.mp3,it was no more exciting than an overturned carriage or a tree blown across the road,4,0,nan,nan,nan,6024.0
cv-valid-train/sample-070817.mp3,you must understand that love never keeps a man from pursuing his destiny,2,0,nan,nan,nan,6264.0
cv-valid-train/sample-071242.mp3,in those days very few of the people had any idea about astronomy,4,0,nan,nan,nan,6144.0
cv-valid-train/sample-071257.mp3,i learned how to care for sheep and i haven't forgotten how that's done,3,0,nan,nan,nan,6864.0
cv-valid-train/sample-071392.mp3,i'm looking for a treasure said the boy and he immediately regretted having said it,3,0,nan,nan,nan,6648.0
cv-valid-train/sample-071550.mp3,then he dropped his spade picked up his jacket and came out into the road,2,0,thirties,male,nan,6336.0
cv-valid-train/sample-071787.mp3,i am in search of that universal language among other things,2,0,nan,nan,nan,6312.0
cv-valid-train/sample-072210.mp3,this beer has been brewed in germany more specifically in bavaria,2,0,nan,nan,nan,6096.0
cv-valid-train/sample-072438.mp3,he wasn't an alchemist,2,0,nan,nan,nan,6576.0
cv-valid-train/sample-072873.mp3,he wandered for a while keeping the date palms of the oasis within sight,2,0,fifties,male,us,6744.0
cv-valid-train/sample-072906.mp3,looking through the telescope i saw a circle of deep blue and the little round planet,1,0,nan,nan,nan,6648.0
cv-valid-train/sample-072907.mp3,the two men hurried back and found the cylinder still lying in the same position,2,1,nan,nan,nan,6120.0
cv-valid-train/sample-072933.mp3,that night there was another jetting out of gas from the distant planet,2,0,nan,nan,nan,6600.0
cv-valid-train/sample-073105.mp3,it's extremely suspicious that there's no information about brains that didn't come from a brain,2,0,nan,nan,nan,6936.0
cv-valid-train/sample-073138.mp3,you can't offer me something that is already mine the chief said arrogantly,1,0,nan,nan,nan,6984.0
cv-valid-train/sample-073315.mp3,coming home a party of tourists passed us singing and playing music,3,0,nan,nan,nan,6048.0
cv-valid-train/sample-073703.mp3,looking through the telescope i saw a circle of deep blue and the little round planet,3,0,nan,nan,nan,6384.0
